match-baseline preparation tick 0 team0=5/100 supply=9/30 team1=5/100 supply=9/30 team2=5/100 supply=9/30 team3=5/100 supply=9/30
match-latency slow_step tick=3682 phase=preparation update_wall_ms=100.394 monotonic_ms=4624.841 wall_epoch_ms=1789391799949.062 profile_collected=1 profile_tick=3682 setup_ms=0.000 production_ms=0.015 movement_economy_ms=100.323 vision_ms=0.053 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=100.393
match-latency slow_step tick=3683 phase=preparation update_wall_ms=20.786 monotonic_ms=4725.685 wall_epoch_ms=1789391800049.907 profile_collected=1 profile_tick=3683 setup_ms=0.000 production_ms=0.015 movement_economy_ms=20.715 vision_ms=0.053 combat_ms=0.001 ai_ms=0.000 completion_ms=0.002 profile_total_ms=20.786
match-latency slow_step tick=3722 phase=preparation update_wall_ms=151.230 monotonic_ms=4826.689 wall_epoch_ms=1789391800150.910 profile_collected=1 profile_tick=3722 setup_ms=0.000 production_ms=0.014 movement_economy_ms=151.160 vision_ms=0.054 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=151.229
match-latency slow_step tick=4375 phase=preparation update_wall_ms=156.089 monotonic_ms=5434.754 wall_epoch_ms=1789391800758.975 profile_collected=1 profile_tick=4375 setup_ms=0.000 production_ms=0.010 movement_economy_ms=156.019 vision_ms=0.058 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=156.088
match-latency slow_step tick=5293 phase=preparation update_wall_ms=23.759 monotonic_ms=6221.847 wall_epoch_ms=1789391801546.070 profile_collected=1 profile_tick=5293 setup_ms=0.000 production_ms=0.003 movement_economy_ms=23.693 vision_ms=0.061 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.759
match-latency slow_step tick=5294 phase=preparation update_wall_ms=26.051 monotonic_ms=6245.856 wall_epoch_ms=1789391801570.078 profile_collected=1 profile_tick=5294 setup_ms=0.000 production_ms=0.004 movement_economy_ms=25.983 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=26.050
match-latency slow_step tick=5921 phase=preparation update_wall_ms=21.917 monotonic_ms=6782.075 wall_epoch_ms=1789391802106.297 profile_collected=1 profile_tick=5921 setup_ms=0.001 production_ms=0.004 movement_economy_ms=21.849 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=21.917
match-latency slow_step tick=5932 phase=preparation update_wall_ms=22.170 monotonic_ms=6816.751 wall_epoch_ms=1789391802140.974 profile_collected=1 profile_tick=5932 setup_ms=0.000 production_ms=0.004 movement_economy_ms=22.099 vision_ms=0.066 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=22.170
match-latency slow_step tick=5933 phase=preparation update_wall_ms=23.522 monotonic_ms=6839.375 wall_epoch_ms=1789391802163.600 profile_collected=1 profile_tick=5933 setup_ms=0.000 production_ms=0.004 movement_economy_ms=23.449 vision_ms=0.067 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.522
match-latency slow_step tick=5934 phase=preparation update_wall_ms=23.940 monotonic_ms=6863.228 wall_epoch_ms=1789391802187.453 profile_collected=1 profile_tick=5934 setup_ms=0.001 production_ms=0.005 movement_economy_ms=23.869 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.939
match-latency slow_step tick=5982 phase=preparation update_wall_ms=23.334 monotonic_ms=7027.138 wall_epoch_ms=1789391802351.361 profile_collected=1 profile_tick=5982 setup_ms=0.000 production_ms=0.005 movement_economy_ms=23.264 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.334
match-baseline preparation tick 6000 team0=21/100 supply=21/184 team1=21/100 supply=21/184 team2=21/100 supply=21/184 team3=21/100 supply=21/184
match-latency slow_step tick=6035 phase=preparation update_wall_ms=24.338 monotonic_ms=7091.256 wall_epoch_ms=1789391802415.482 profile_collected=1 profile_tick=6035 setup_ms=0.000 production_ms=0.005 movement_economy_ms=24.271 vision_ms=0.061 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=24.338
match-latency slow_step tick=6041 phase=preparation update_wall_ms=25.110 monotonic_ms=7169.534 wall_epoch_ms=1789391802493.758 profile_collected=1 profile_tick=6041 setup_ms=0.000 production_ms=0.006 movement_economy_ms=25.039 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=25.110
match-latency slow_step tick=6042 phase=preparation update_wall_ms=25.769 monotonic_ms=7194.885 wall_epoch_ms=1789391802519.109 profile_collected=1 profile_tick=6042 setup_ms=0.000 production_ms=0.007 movement_economy_ms=25.693 vision_ms=0.065 combat_ms=0.004 ai_ms=0.000 completion_ms=0.000 profile_total_ms=25.769
match-latency slow_step tick=6284 phase=preparation update_wall_ms=25.758 monotonic_ms=7408.497 wall_epoch_ms=1789391802732.721 profile_collected=1 profile_tick=6284 setup_ms=0.000 production_ms=0.006 movement_economy_ms=25.668 vision_ms=0.081 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=25.756
match-latency slow_step tick=6296 phase=preparation update_wall_ms=21.782 monotonic_ms=7445.482 wall_epoch_ms=1789391802769.705 profile_collected=1 profile_tick=6296 setup_ms=0.000 production_ms=0.006 movement_economy_ms=21.712 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=21.782
match-latency slow_step tick=6416 phase=preparation update_wall_ms=208.038 monotonic_ms=7557.274 wall_epoch_ms=1789391802881.498 profile_collected=1 profile_tick=6416 setup_ms=0.002 production_ms=0.008 movement_economy_ms=207.960 vision_ms=0.066 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=208.038
match-latency slow_step tick=6717 phase=preparation update_wall_ms=22.207 monotonic_ms=7991.776 wall_epoch_ms=1789391803316.000 profile_collected=1 profile_tick=6717 setup_ms=0.000 production_ms=0.005 movement_economy_ms=22.138 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=22.207
match-latency slow_step tick=6752 phase=preparation update_wall_ms=21.703 monotonic_ms=8043.848 wall_epoch_ms=1789391803368.070 profile_collected=1 profile_tick=6752 setup_ms=0.000 production_ms=0.005 movement_economy_ms=21.622 vision_ms=0.074 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=21.703
match-latency slow_step tick=6804 phase=preparation update_wall_ms=23.529 monotonic_ms=8105.332 wall_epoch_ms=1789391803429.560 profile_collected=1 profile_tick=6804 setup_ms=0.000 production_ms=0.005 movement_economy_ms=23.460 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.529
match-latency slow_step tick=7146 phase=preparation update_wall_ms=25.377 monotonic_ms=8382.831 wall_epoch_ms=1789391803707.055 profile_collected=1 profile_tick=7146 setup_ms=0.000 production_ms=0.006 movement_economy_ms=25.306 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=25.377
match-latency slow_step tick=7223 phase=preparation update_wall_ms=27.456 monotonic_ms=8476.414 wall_epoch_ms=1789391803800.638 profile_collected=1 profile_tick=7223 setup_ms=0.000 production_ms=0.006 movement_economy_ms=27.381 vision_ms=0.067 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=27.456
match-latency slow_step tick=7229 phase=preparation update_wall_ms=25.247 monotonic_ms=8508.654 wall_epoch_ms=1789391803832.878 profile_collected=1 profile_tick=7229 setup_ms=0.001 production_ms=0.008 movement_economy_ms=25.174 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=25.247
match-latency slow_step tick=7310 phase=preparation update_wall_ms=23.374 monotonic_ms=8596.481 wall_epoch_ms=1789391803920.706 profile_collected=1 profile_tick=7310 setup_ms=0.000 production_ms=0.005 movement_economy_ms=23.289 vision_ms=0.078 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.374
match-latency slow_step tick=7311 phase=preparation update_wall_ms=24.522 monotonic_ms=8620.346 wall_epoch_ms=1789391803944.570 profile_collected=1 profile_tick=7311 setup_ms=0.001 production_ms=0.008 movement_economy_ms=24.450 vision_ms=0.061 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=24.522
match-latency slow_step tick=7323 phase=preparation update_wall_ms=23.230 monotonic_ms=8653.693 wall_epoch_ms=1789391803977.916 profile_collected=1 profile_tick=7323 setup_ms=0.000 production_ms=0.005 movement_economy_ms=23.168 vision_ms=0.055 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=23.230
match-latency slow_step tick=7349 phase=preparation update_wall_ms=22.387 monotonic_ms=8705.539 wall_epoch_ms=1789391804029.763 profile_collected=1 profile_tick=7349 setup_ms=0.000 production_ms=0.005 movement_economy_ms=22.317 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=22.387
match-latency slow_step tick=7353 phase=preparation update_wall_ms=33.739 monotonic_ms=8731.653 wall_epoch_ms=1789391804055.877 profile_collected=1 profile_tick=7353 setup_ms=0.001 production_ms=0.008 movement_economy_ms=33.666 vision_ms=0.062 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=33.739
match-latency slow_step tick=8164 phase=preparation update_wall_ms=20.896 monotonic_ms=9375.610 wall_epoch_ms=1789391804699.835 profile_collected=1 profile_tick=8164 setup_ms=0.000 production_ms=0.003 movement_economy_ms=20.819 vision_ms=0.070 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=20.894
match-latency slow_step tick=8166 phase=preparation update_wall_ms=24.053 monotonic_ms=9400.989 wall_epoch_ms=1789391804725.215 profile_collected=1 profile_tick=8166 setup_ms=0.001 production_ms=0.005 movement_economy_ms=23.945 vision_ms=0.100 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=24.052
match-latency slow_step tick=8167 phase=preparation update_wall_ms=37.662 monotonic_ms=9425.534 wall_epoch_ms=1789391804749.758 profile_collected=1 profile_tick=8167 setup_ms=0.001 production_ms=0.004 movement_economy_ms=37.591 vision_ms=0.064 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=37.661
match-latency slow_step tick=8171 phase=preparation update_wall_ms=20.736 monotonic_ms=9466.044 wall_epoch_ms=1789391804790.268 profile_collected=1 profile_tick=8171 setup_ms=0.000 production_ms=0.004 movement_economy_ms=20.665 vision_ms=0.065 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=20.735
match-latency slow_step tick=8173 phase=preparation update_wall_ms=24.080 monotonic_ms=9492.898 wall_epoch_ms=1789391804817.123 profile_collected=1 profile_tick=8173 setup_ms=0.000 production_ms=0.004 movement_economy_ms=24.008 vision_ms=0.065 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=24.079
match-latency slow_step tick=8194 phase=preparation update_wall_ms=30.962 monotonic_ms=9541.849 wall_epoch_ms=1789391804866.074 profile_collected=1 profile_tick=8194 setup_ms=0.000 production_ms=0.004 movement_economy_ms=30.893 vision_ms=0.064 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=30.962
match-latency slow_step tick=8562 phase=preparation update_wall_ms=36.953 monotonic_ms=9910.987 wall_epoch_ms=1789391805235.212 profile_collected=1 profile_tick=8562 setup_ms=0.000 production_ms=0.003 movement_economy_ms=36.884 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=36.953
match-latency slow_step tick=8565 phase=preparation update_wall_ms=21.405 monotonic_ms=9956.717 wall_epoch_ms=1789391805280.942 profile_collected=1 profile_tick=8565 setup_ms=0.000 production_ms=0.004 movement_economy_ms=21.337 vision_ms=0.063 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=21.405
match-latency slow_step tick=8827 phase=preparation update_wall_ms=175.571 monotonic_ms=10198.272 wall_epoch_ms=1789391805522.497 profile_collected=1 profile_tick=8827 setup_ms=0.000 production_ms=0.004 movement_economy_ms=175.507 vision_ms=0.059 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=175.571
